cong,idno,state,cd,statenm,party,name,dwnom1,dwnom2,bootse1,bootse2,corr12,logl,nchoices,errors,gmp
8,4433,1,0, CONNECT,1, HILLHOUSE    ,.63800001,-.175,.1016,.099699996,.049800001,-22.116341,128,10,.84100002
8,10043,11,0, DELAWAR,1, WHITE  S.    ,.579,.154,.070600003,.108,.24959999,-23.808929,96,11,.77999997
8,9947,11,0, DELAWAR,1, WELLS  W.H.  ,.76700002,.273,.080399998,.0902,-.2498,-20.07819,52,10,.68000001
8,524,11,0, DELAWAR,1, BAYARD  J.   ,.52700001,-.26199999,.1215,.22409999,-.00019999999,-2.17314,26,1,.92000002
8,379,44,0, GEORGIA,200, BALDWIN  A.  ,-.35699999,-.57200003,.050000001,.086300001,-.0063,-46.047249,136,23,.713
8,4854,44,0, GEORGIA,200, JACKSON  J.  ,-.347,-.458,.059099998,.1504,.24079999,-44.811008,121,23,.69099998
8,994,51,0, KENTUCK,200, BRECKINRIDG  ,-.56099999,-.199,.0814,.1618,.28780001,-26.56815,134,9,.81999999
8,1118,51,0, KENTUCK,200, BROWN  J.    ,-.26499999,-.65700001,.085299999,.15700001,.2317,-32.71505,98,18,.71600002
8,8678,52,0, MARYLAN,200, SMITH  S.    ,-.037,.34999999,.0691,.1218,-.073399998,-44.752651,130,18,.70899999
8,10396,52,0, MARYLAN,200, WRIGHT  R.   ,.081,.99699998,.1146,.1106,.1032,-29.503151,115,15,.77399999
8,7428,3,0, MASSACH,1, PICKERING    ,.64300001,-.64999998,.1203,.065099999,.37369999,-25.872549,129,13,.81800002
8,34,3,0, MASSACH,1, ADAMS  J.Q.  ,.62099999,.56900001,.092100002,.085299999,-.2262,-50.709309,130,28,.67699999
8,7493,4,0, NEW HAM,1, PLUMER  W.   ,.99699998,-.079000004,.32960001,.177,.79830003,-52.877811,133,16,.67199999
8,7048,4,0, NEW HAM,1, OLCOTT  S.   ,.72500002,-.68599999,.2113,.106,.6347,-17.42975,133,6,.87699997
8,2440,12,0, NEW JER,1, DAYTON  J.   ,.42300001,.44,.079400003,.088799998,.1508,-38.431,116,20,.71799999
8,1974,12,0, NEW JER,200, CONDIT  J.   ,-.52399999,.226,.097199999,.15700001,-.1806,-36.13184,101,22,.699
8,351,13,0, NEW YOR,200, BAILEY  T.   ,-.085000001,.64099997,.16760001,.2245,.0111,-5.3943701,29,1,.82999998
8,8647,13,0, NEW YOR,200, SMITH  J.    ,-.12,-.257,.0735,.16779999,-.1199,-22.17358,69,9,.72500002
8,6577,13,0, NEW YOR,200, MITCHILL     ,.185,.98299998,.085699998,.1419,.1267,-7.8344798,25,4,.73100001
8,233,13,0, NEW YOR,200, ARMSTRONG    ,-.18000001,-.465,.072999999,.1628,.20100001,-25.15675,62,13,.66600001
8,3342,47,0, NORTH C,200, FRANKLIN     ,-.25600001,-.33500001,.038699999,.057999998,.0105,-15.32505,44,10,.70599997
8,8977,47,0, NORTH C,200, STONE  D.    ,-.33899999,-.94099998,.16150001,.1061,-.047400001,-41.568748,136,14,.73699999
8,8645,24,0, OHIO   ,200, SMITH  J.    ,-.243,.30399999,.055599999,.1358,-.1058,-46.960609,129,25,.69499999
8,10379,24,0, OHIO   ,200, WORTHINGTON  ,-.29499999,-.75,.1185,.1322,.1911,-37.153309,93,18,.671
8,5744,14,0, PENNSYL,200, LOGAN  G.    ,-.167,-.49599999,.080399998,.1025,.18529999,-48.423439,126,24,.68099999
8,5890,14,0, PENNSYL,200, MACLAY  S.   ,-.34200001,-.73000002,.1,.092200004,.047699999,-43.137539,119,18,.69599998
8,2903,5,0, RHODE I,200, ELLERY  C.   ,-.57999998,-.815,.1063,.1979,-.38980001,-43.860931,132,24,.71700001
8,7559,5,0, RHODE I,200, POTTER  S.   ,-.40599999,-.91299999,.1462,.1654,-.1119,-43.39439,124,23,.70499998
8,4656,5,0, RHODE I,200, HOWLAND  B.  ,-.27900001,-.233,.075000003,.091899998,.37020001,-17.545891,73,10,.78600001
8,9088,48,0, SOUTH C,200, SUMTER  T.   ,-.46000001,-.84399998,.094899997,.1109,.054299999,-8.0114899,37,3,.80500001
8,174,54,0, TENNESS,200, ANDERSON     ,-.36399999,.17200001,.0287,.052200001,.0109,-35.374062,135,16,.76899999
8,1888,54,0, TENNESS,200, COCKE  W.    ,-.63499999,.14,.060400002,.1152,-.2295,-29.602461,104,14,.75199997
8,8639,6,0, VERMONT,200, SMITH  I.    ,-.07,-.37799999,.1,.099299997,-.042599998,-40.641701,108,22,.68599999
8,956,6,0, VERMONT,200, BRADLEY  S.  ,-.037,-.25799999,.051800001,.070900001,-.075099997,-45.903431,105,24,.64600003
8,6913,40,0, VIRGINI,200, NICHOLAS     ,-.26499999,-.51499999,.048099998,.093900003,.1948,-45.739941,115,27,.67199999
8,6063,40,0, VIRGINI,200, MASON  S.T.  ,-.37200001,-.45100001,.15189999,.30689999,.1745,-13.74177,31,6,.64200002
8,6625,40,0, VIRGINI,200, MOORE  A.    ,-.44100001,-.347,.075300001,.1153,.1374,-19.50209,76,10,.77399999
9,4433,1,0, CONNECT,1, HILLHOUSE J  ,.73100001,-.40900001,.1136,.1202,.022,-18.33849,79,9,.79299998
9,9452,1,0, CONNECT,1, TRACY  U.    ,.773,.145,.14390001,.1578,.35249999,-20.185551,75,7,.764
9,10043,11,0, DELAWAR,1, WHITE  S.    ,.579,.154,.070600003,.108,.24959999,-13.00104,73,3,.83700001
9,524,11,0, DELAWAR,1, BAYARD J.A.  ,.51800001,-.28999999,.085500002,.1629,.1014,-7.1427798,50,2,.86699998
9,379,44,0, GEORGIA,200, BALDWIN  A.  ,-.35699999,-.57200003,.050000001,.086300001,-.0063,-22.184151,70,12,.72799999
9,9366,51,0, KENTUCK,200, THRUSTON B.  ,-.046999998,.37,.048099998,.13699999,-.0462,-25.44422,66,12,.68000001
9,20,51,0, KENTUCK,200, ADAIR  J.    ,.102,-.995,.1226,.2009,.1287,-16.35536,57,8,.75099999
9,8678,52,0, MARYLAN,200, SMITH  S.    ,-.046,.347,.059300002,.1026,-.0836,-31.717251,79,15,.66900003
9,10396,52,0, MARYLAN,200, WRIGHT  R.   ,.081,.99699998,.1146,.1106,.1032,-19.81152,54,14,.69300002
9,7428,3,0, MASSACH,1, PICKERING T  ,.64300001,-.64999998,.1203,.065099999,.37369999,-15.61234,84,7,.82999998
9,34,3,0, MASSACH,1, ADAMS  J.Q.  ,.62099999,.56900001,.092100002,.085299999,-.2262,-22.605221,83,13,.76200002
9,3610,4,0, NEW HAM,200, GILMAN  N.   ,.24699999,.329,.038899999,.1193,.33270001,-23.04635,80,10,.75
9,7493,4,0, NEW HAM,1, PLUMER  W.   ,.99699998,-.079000004,.32960001,.177,.79830003,-33.070091,84,20,.67500001
9,1974,12,0, NEW JER,200, CONDIT  J.   ,-.53799999,.189,.076200001,.1302,-.15800001,-16.90169,81,6,.81199998
9,5303,12,0, NEW JER,200, KITCHELL A.  ,-.62699997,.13600001,.087399997,.1529,.035300002,-14.8816,83,6,.83600003
9,8647,13,0, NEW YOR,200, SMITH  J.    ,-.186,-.156,.073299997,.1209,-.069499999,-35.705521,75,15,.62099999
9,6577,13,0, NEW YOR,200, MITCHILL S.  ,.185,.98299998,.085699998,.1419,.1267,-26.482679,75,13,.70300001
9,9517,47,0, NORTH C,200, TURNER  J.   ,-.57099998,-.82099998,.118,.13410001,-.093599997,-18.51667,74,9,.77899998
9,8977,47,0, NORTH C,200, STONE  D.    ,-.33899999,-.94099998,.16150001,.1061,-.047400001,-23.215521,50,13,.62900001
9,10379,24,0, OHIO   ,200, WORTHINGTON  ,-.338,-.62800002,.1075,.096600004,.17470001,-33.582802,80,14,.65700001
9,8645,24,0, OHIO   ,200, SMITH  J.    ,-.243,.30399999,.055599999,.1358,-.1058,-39.4958,65,20,.54500002
9,5890,14,0, PENNSYL,200, MACLAY  S.   ,-.34200001,-.73000002,.1,.092200004,.047699999,-18.882759,81,7,.792
9,5744,14,0, PENNSYL,200, LOGAN  G.    ,-.167,-.49599999,.080399998,.1025,.18529999,-24.742081,73,11,.713
9,3104,5,0, RHODE I,200, FENNER  J.   ,-.36500001,-.361,.1429,.2094,-.2854,-10.14604,45,5,.79799998
9,4656,5,0, RHODE I,200, HOWLAND  B.  ,-.27900001,-.233,.075000003,.091899998,.37020001,-17.88353,78,6,.79500002
9,9088,48,0, SOUTH C,200, SUMTER  T.   ,-.368,-.866,.1004,.071400002,-.0122,-21.94845,74,13,.74299997
9,3423,48,0, SOUTH C,200, GAILLARD J.  ,-.43700001,-.43700001,.1504,.1037,-.0097000003,-18.8801,73,10,.77200001
9,174,54,0, TENNESS,200, ANDERSON J.  ,-.36300001,.066,.033399999,.043400001,.0137,-18.597919,60,10,.73299998
9,8608,54,0, TENNESS,200, SMITH  D.    ,-.354,.105,.081799999,.1656,-.241,-17.796289,79,7,.79799998
9,956,6,0, VERMONT,200, BRADLEY S.R  ,-.001,-.29499999,.063199997,.052700002,-.0867,-32.734291,70,17,.62599999
9,8639,6,0, VERMONT,200, SMITH  I.    ,-.07,-.37799999,.1,.099299997,-.042599998,-38.724602,81,21,.62
9,6625,40,0, VIRGINI,200, MOORE  A.    ,-.44100001,-.347,.075300001,.1153,.1374,-19.28985,80,9,.78600001
10,4433,1,0, CONNECT,1, HILLHOUSE J  ,.824,-.64399999,.12710001,.1453,-.0132,-9.8051996,79,3,.88300002
10,3678,1,0, CONNECT,1, GOODRICH C.  ,.78500003,-.2,.087700002,.1045,.34599999,-11.10335,79,2,.86900002
10,10043,11,0, DELAWAR,1, WHITE  S.    ,.579,.154,.070600003,.108,.24959999,-23.425489,77,10,.73799998
10,524,11,0, DELAWAR,1, BAYARD J.A.  ,.50999999,-.31799999,.055799998,.1151,.25749999,-7.01717,36,4,.82300001
10,6472,44,0, GEORGIA,200, MILLEDGE J.  ,-.40400001,-.43900001,.1055,.1717,.2361,-27.94136,82,17,.71100003
10,2165,44,0, GEORGIA,200, CRAWFORD W.  ,-.46200001,-.88700002,.1569,.085199997,-.18610001,-23.365049,77,11,.73799998
10,7525,51,0, KENTUCK,200, POPE  J.     ,-.072999999,.178,.073899999,.089500003,-.092500001,-34.719311,76,17,.63300002
10,9366,51,0, KENTUCK,200, THRUSTON B.  ,-.046999998,.37,.048099998,.13699999,-.0462,-21.876511,72,12,.73799998
10,8678,52,0, MARYLAN,200, SMITH  S.    ,-.055,.34299999,.049699999,.084399998,-.098499998,-18.455709,67,8,.759
10,7792,52,0, MARYLAN,200, REED  P.     ,.40599999,-.124,.052299999,.1016,.1566,-22.405769,65,10,.708
10,7428,3,0, MASSACH,1, PICKERING T  ,.64300001,-.64999998,.1203,.065099999,.37369999,-9.1288404,77,2,.88800001
10,34,3,0, MASSACH,1, ADAMS  J.Q.  ,.62099999,.56900001,.092100002,.085299999,-.2262,-14.43163,38,9,.68400002
10,5726,3,0, MASSACH,1, LLOYD  J.    ,.99000001,-.197,.1445,.16779999,.056899998,-4.4422002,38,1,.88999999
10,3610,4,0, NEW HAM,200, GILMAN  N.   ,.354,.32100001,.045400001,.087300003,.3387,-31.326731,80,16,.676
10,7200,4,0, NEW HAM,200, PARKER  N.   ,.495,.86900002,.1547,.12729999,-.1406,-21.26704,56,15,.68400002
10,1974,12,0, NEW JER,200, CONDIT  J.   ,-.551,.152,.058200002,.108,-.14309999,-19.5177,83,7,.79000002
10,5303,12,0, NEW JER,200, KITCHELL A.  ,-.62699997,.13600001,.087399997,.1529,.035300002,-15.06077,79,7,.82599998
10,8647,13,0, NEW YOR,200, SMITH  J.    ,-.252,-.054000001,.075999998,.081299998,-.13420001,-29.115641,77,15,.685
10,6577,13,0, NEW YOR,200, MITCHILL S.  ,.185,.98299998,.085699998,.1419,.1267,-26.03299,70,17,.68900001
10,9517,47,0, NORTH C,200, TURNER  J.   ,-.57099998,-.82099998,.1229,.1175,-.14910001,-22.20163,81,9,.75999999
10,3342,47,0, NORTH C,200, FRANKLIN J.  ,-.331,-.37,.066500001,.0559,.079899997,-17.70554,55,7,.72500002
10,9380,24,0, OHIO   ,200, TIFFIN  E.   ,-.412,.15700001,.1136,.2559,.0605,-14.62364,66,8,.801
10,6408,24,0, OHIO   ,200, MEIGS  R.J.  ,.117,.73400003,.1058,.1602,.1939,-7.2025399,26,4,.75800002
10,3805,14,0, PENNSYL,200, GREGG  A.    ,-.111,.153,.064800002,.075800002,.0033,-26.1824,81,12,.72399998
10,5890,14,0, PENNSYL,200, MACLAY  S.   ,-.34200001,-.73000002,.1,.092200004,.047699999,-17.294411,41,7,.65600002
10,4656,5,0, RHODE I,200, HOWLAND  B.  ,-.27900001,-.233,.075000003,.091899998,.37020001,-26.68742,78,12,.70999998
10,6076,5,0, RHODE I,200, MATHEWSON E  ,.029999999,.18799999,.050099999,.0942,.26710001,-35.977341,75,23,.61900002
10,3423,48,0, SOUTH C,200, GAILLARD J.  ,-.39899999,-.42500001,.138,.0845,-.0427,-24.130301,79,13,.73699999
10,9088,48,0, SOUTH C,200, SUMTER  T.   ,-.27599999,-.88800001,.1201,.090099998,.2212,-25.087299,78,13,.72500002
10,8608,54,0, TENNESS,200, SMITH  D.    ,-.354,.105,.081799999,.1656,-.241,-18.450439,76,8,.78399998
10,174,54,0, TENNESS,200, ANDERSON J.  ,-.361,-.039999999,.050700001,.050099999,-.0017,-38.03569,79,20,.61799997
10,956,6,0, VERMONT,200, BRADLEY S.R  ,.035,-.33199999,.0757,.0528,-.092500001,-33.453442,62,18,.583
10,7985,6,0, VERMONT,200, ROBINSON J.  ,-.58099997,.373,.0614,.0977,-.072800003,-17.90238,72,10,.77999997
10,3582,40,0, VIRGINI,200, GILES  W.B.  ,-.055,.317,.068599999,.1013,.041299999,-12.36767,51,7,.78500003
10,6625,40,0, VIRGINI,200, MOORE  A.    ,-.44100001,-.347,.075300001,.1153,.1374,-22.03326,60,14,.69300002
11,3678,1,0, CONNECT,1, GOODRICH C.  ,.78500003,-.2,.087700002,.1045,.34599999,-33.656952,157,12,.80699998
11,4433,1,0, CONNECT,1, HILLHOUSE J  ,.917,-.87800002,.1417,.17399999,-.0394,-27.77,107,11,.77100003
11,2316,1,0, CONNECT,1, DANA  S.W.   ,.92299998,.17200001,.3141,.2316,.50419998,-9.4819603,35,4,.76300001
11,524,11,0, DELAWAR,1, BAYARD J.A.  ,.50199997,-.345,.0471,.1022,.1171,-33.466171,120,19,.75700003
11,4586,11,0, DELAWAR,1, HORSEY  O.   ,.85399997,-.294,.1328,.1212,.1867,-31.20381,126,17,.78100002
11,2165,44,0, GEORGIA,200, CRAWFORD W.  ,-.46200001,-.88700002,.1569,.085199997,-.18610001,-47.540489,140,20,.71200001
11,9157,44,0, GEORGIA,200, TAIT  C.     ,-.51599997,-.456,.1202,.103,-.0082,-45.193989,134,25,.71399999
11,7525,51,0, KENTUCK,200, POPE  J.     ,-.072999999,.178,.073899999,.089500003,-.092500001,-64.713226,126,40,.59799999
11,1810,51,0, KENTUCK,200, CLAY  H.     ,.81999999,1.27,.1461,.094800003,.3175,-54.979031,112,35,.61199999
11,8678,52,0, MARYLAN,200, SMITH  S.    ,-.064999998,.34,.041000001,.066,-.1212,-54.475731,146,26,.68900001
11,7792,52,0, MARYLAN,200, REED  P.     ,.40599999,-.124,.052299999,.1016,.1566,-71.680397,143,29,.60600001
11,7428,3,0, MASSACH,1, PICKERING T  ,.64300001,-.64999998,.1203,.065099999,.37369999,-38.192982,159,16,.78600001
11,5726,3,0, MASSACH,1, LLOYD  J.    ,.82999998,-.075000003,.1152,.12710001,.103,-49.36092,155,24,.727
11,3610,4,0, NEW HAM,200, GILMAN  N.   ,.461,.31400001,.072099999,.072800003,.3301,-48.80928,152,23,.72500002
11,7200,4,0, NEW HAM,200, PARKER  N.   ,.495,.86900002,.1547,.12729999,-.1406,-9.86306,38,3,.77100003
11,2292,4,0, NEW HAM,200, CUTTS  C.    ,-.47,.127,.094599999,.1105,-.35330001,-12.11609,40,7,.73900002
11,5421,12,0, NEW JER,200, LAMBERT  J.  ,.55000001,.83499998,.1653,.078699999,-.064300001,-92.915962,161,52,.56199998
11,1974,12,0, NEW JER,200, CONDIT  J.   ,-.565,.116,.0469,.093000002,-.1821,-67.604736,150,43,.63700002
11,8647,13,0, NEW YOR,200, SMITH  J.    ,-.317,.046999998,.080499999,.066600002,-.3238,-91.528236,155,63,.55400002
11,3539,13,0, NEW YOR,200, GERMAN  O.   ,.66900003,.74299997,.1654,.095899999,-.14749999,-55.653419,143,25,.67799997
11,3342,47,0, NORTH C,200, FRANKLIN J.  ,-.40599999,-.40400001,.098800004,.078299999,.0012000001,-51.36478,159,21,.72399998
11,9517,47,0, NORTH C,200, TURNER  J.   ,-.57099998,-.82099998,.1426,.1113,-.068000004,-51.19117,145,22,.70300001
11,6408,24,0, OHIO   ,200, MEIGS  R.J.  ,.117,.73400003,.1058,.1602,.1939,-30.53233,91,15,.71499997
11,1442,24,0, OHIO   ,200, CAMPBELL A.  ,-.294,.037,.085199997,.090999998,-.45640001,-46.905209,96,24,.61299998
11,10379,24,0, OHIO   ,200, WORTHINGTON  ,-.38,-.50599998,.098899998,.079999998,.0524,-20.265739,46,11,.64399999
11,3805,14,0, PENNSYL,200, GREGG  A.    ,-.111,.153,.064800002,.075800002,.0033,-67.576576,147,43,.63099998
11,5594,14,0, PENNSYL,200, LEIB  M.     ,-.16599999,.52899998,.063299999,.15979999,-.1229,-56.745369,147,27,.68000001
11,6076,5,0, RHODE I,200, MATHEWSON E  ,.029999999,.18799999,.050099999,.0942,.26710001,-46.901001,132,23,.70099998
11,1633,5,0, RHODE I,1, CHAMPLIN C.  ,.88499999,.113,.1737,.185,.127,-29.848351,115,17,.77100003
11,3423,48,0, SOUTH C,200, GAILLARD J.  ,-.361,-.412,.1258,.065399997,-.080600001,-53.717468,154,23,.70599997
11,9088,48,0, SOUTH C,200, SUMTER  T.   ,-.184,-.91000003,.14830001,.1461,.31040001,-33.613049,90,14,.68800002
11,9216,48,0, SOUTH C,200, TAYLOR  J.   ,-.449,-.51200002,.1139,.086499996,.063699998,-10.42602,50,5,.81199998
11,174,54,0, TENNESS,200, ANDERSON J.  ,-.359,-.145,.071900003,.067199998,-.0285,-58.782101,140,32,.65700001
11,10061,54,0, TENNESS,200, WHITESIDE J  ,-.60699999,.169,.1288,.15189999,.30180001,-51.934731,145,26,.699
11,956,6,0, VERMONT,200, BRADLEY S.R  ,.071000002,-.36899999,.088699996,.0713,-.092600003,-70.358383,122,36,.56199998
11,7985,6,0, VERMONT,200, ROBINSON J.  ,-.58099997,.373,.0614,.0977,-.072800003,-34.127819,124,14,.759
11,3582,40,0, VIRGINI,200, GILES  W.B.  ,-.055,.317,.068599999,.1013,.041299999,-57.097198,86,23,.51499999
11,1007,40,0, VIRGINI,200, BRENT  R.    ,-.55299997,-.039000001,.089599997,.1012,-.13240001,-44.809361,102,27,.64399999
12,3678,1,0, CONNECT,1, GOODRICH     ,.78500003,-.2,.087700002,.1045,.34599999,-26.565041,192,9,.87099999
12,2316,1,0, CONNECT,1, DANA  S.W.   ,.92900002,-.092,.301,.1434,.61470002,-34.883801,133,16,.76899999
12,4586,11,0, DELAWAR,1, HORSEY  O.   ,.74199998,-.219,.1218,.089100003,.2245,-18.77548,142,6,.87599999
12,524,11,0, DELAWAR,1, BAYARD  J.   ,.49399999,-.373,.068099998,.1338,-.27939999,-30.269211,151,12,.81800002
12,2165,44,0, GEORGIA,200, CRAWFORD     ,-.46200001,-.88700002,.1569,.085199997,-.18610001,-47.36681,192,24,.78100002
12,9157,44,0, GEORGIA,200, TAIT  C.     ,-.461,-.389,.1113,.0744,-.0537,-77.190514,196,20,.67400002
12,7525,51,0, KENTUCK,200, POPE  J.     ,-.072999999,.178,.073899999,.089500003,-.092500001,-69.595009,162,35,.65100002
12,685,51,0, KENTUCK,200, BIBB  G.M.   ,-.333,-1.029,.131,.19580001,.0473,-50.111919,180,25,.75700003
12,5916,45,0, LOUISIA,200, MAGRUDER     ,-.33000001,-.368,.1305,.2105,-.59630001,-17.373461,62,9,.75599998
12,7543,45,0, LOUISIA,200, POSEY  T.    ,-.50800002,.301,.1451,.32659999,-.60579997,-7.9082899,39,3,.81599998
12,1111,45,0, LOUISIA,200, BROWN  J.    ,-.078000002,-.685,.1717,.1478,-.2173,-8.1382704,37,3,.80299997
12,8678,52,0, MARYLAN,200, SMITH  S.    ,-.074000001,.336,.032000002,.0495,-.15459999,-54.426208,179,26,.73799998
12,7792,52,0, MARYLAN,200, REED  P.     ,.40599999,-.124,.052299999,.1016,.1566,-49.789829,157,25,.72799999
12,5726,3,0, MASSACH,1, LLOYD  J.    ,.66900003,.046999998,.091200002,.092299998,.098200001,-35.053661,181,14,.824
12,9650,3,0, MASSACH,200, VARNUM  J.   ,-.49200001,-.87099999,.1829,.063600004,.1123,-74.923866,194,41,.68000001
12,2292,4,0, NEW HAM,200, CUTTS  C.    ,-.47,.127,.094599999,.1105,-.35330001,-37.157959,169,13,.80299997
12,3610,4,0, NEW HAM,200, GILMAN  N.   ,.56800002,.30599999,.1045,.084299996,.3211,-31.05463,183,14,.84399998
12,5421,12,0, NEW JER,200, LAMBERT  J.  ,.55000001,.83499998,.1653,.078699999,-.064300001,-48.25843,174,28,.75800002
12,1974,12,0, NEW JER,200, CONDIT  J.   ,-.57800001,.079000004,.046999998,.090400003,-.31959999,-43.61552,107,20,.66500002
12,8647,13,0, NEW YOR,200, SMITH  J.    ,-.38299999,.149,.088,.089100003,-.3901,-66.312553,188,28,.70300001
12,3539,13,0, NEW YOR,200, GERMAN  O.   ,.66900003,.74299997,.1654,.095899999,-.14749999,-34.816078,175,16,.81999999
12,3342,47,0, NORTH C,200, FRANKLIN     ,-.48100001,-.43900001,.13240001,.1115,-.079099998,-49.72641,172,24,.74900001
12,9517,47,0, NORTH C,200, TURNER  J.   ,-.57099998,-.82099998,.17209999,.117,.2965,-45.715469,183,22,.77899998
12,10379,24,0, OHIO   ,200, WORTHINGTON  ,-.42300001,-.38499999,.0955,.093699999,-.086900003,-91.887108,180,47,.60000002
12,1442,24,0, OHIO   ,200, CAMPBELL     ,-.294,.037,.085199997,.090999998,-.45640001,-31.6833,88,19,.69800001
12,5594,14,0, PENNSYL,200, LEIB  M.     ,-.16599999,.52899998,.063299999,.15979999,-.1229,-67.240578,180,32,.68800002
12,3805,14,0, PENNSYL,200, GREGG  A.    ,-.111,.153,.064800002,.075800002,.0033,-68.474129,150,24,.634
12,4651,5,0, RHODE I,200, HOWELL  J.   ,-.39399999,.333,.0748,.1006,-.33109999,-64.446991,195,32,.71899998
12,4762,5,0, RHODE I,1, HUNTER  W.   ,.86400002,-.39700001,.1349,.1349,.2243,-33.258259,155,15,.80699998
12,3423,48,0, SOUTH C,200, GAILLARD     ,-.32300001,-.40000001,.114,.048700001,-.1096,-62.45837,178,34,.704
12,9216,48,0, SOUTH C,200, TAYLOR  J.   ,-.449,-.51200002,.1139,.086499996,.063699998,-61.61174,190,21,.72299999
12,174,54,0, TENNESS,200, ANDERSON     ,-.35699999,-.25099999,.094499998,.089699998,-.052200001,-39.958038,148,18,.76300001
12,1448,54,0, TENNESS,200, CAMPBELL     ,-.583,.176,.069399998,.12530001,-.4242,-31.56366,162,13,.82300001
12,7985,6,0, VERMONT,200, ROBINSON     ,-.58099997,.373,.0614,.0977,-.072800003,-39.64481,162,19,.78299999
12,956,6,0, VERMONT,200, BRADLEY  S.  ,.107,-.40599999,.1022,.098200001,-.090599999,-55.035309,119,26,.63
12,3582,40,0, VIRGINI,200, GILES  W.B.  ,-.055,.317,.068599999,.1013,.041299999,-53.77993,150,28,.699
12,1007,40,0, VIRGINI,200, BRENT  R.    ,-.55299997,-.039000001,.089599997,.1012,-.13240001,-26.54829,110,12,.78600001
13,2316,1,0, CONNECT,1, DANA  S.W.   ,.935,-.35600001,.29929999,.087099999,.78899997,-44.66301,203,21,.80299997
13,2296,1,0, CONNECT,1, DAGGETT  D.  ,.611,-.43200001,.13070001,.086400002,.40279999,-39.743519,214,14,.83099997
13,9947,11,0, DELAWAR,1, WELLS  W.H.  ,.76899999,.241,.1209,.077600002,.037,-55.64497,155,18,.69800001
13,4586,11,0, DELAWAR,1, HORSEY  O.   ,.63099998,-.14399999,.114,.064300001,.289,-36.161812,208,18,.83999997
13,9157,44,0, GEORGIA,200, TAIT  C.     ,-.40599999,-.32100001,.1098,.055199999,-.1008,-57.214619,225,25,.77499998
13,1230,44,0, GEORGIA,200, BULLOCH  W.  ,-.546,.741,.1348,.26109999,.5327,-5.7706199,48,3,.88700002
13,686,44,0, GEORGIA,200, BIBB  W.W.   ,-.648,-.37400001,.1023,.13349999,-.30250001,-38.343651,174,17,.80199999
13,792,51,0, KENTUCK,200, BLEDSOE  J.  ,-.37200001,-.167,.1211,.18449999,-.039000001,-36.4277,166,17,.80299997
13,685,51,0, KENTUCK,200, BIBB  G.M.   ,-.18700001,-1.0140001,.092600003,.1391,.086099997,-31.651291,85,15,.68900001
13,9741,51,0, KENTUCK,200, WALKER  G.   ,-.51999998,.15099999,.1187,.2308,-.1918,-13.78105,75,6,.83200002
13,3377,45,0, LOUISIA,200, FROMENTIN    ,.090999998,.107,.048099998,.083899997,.24510001,-63.837719,233,31,.75999999
13,1111,45,0, LOUISIA,200, BROWN  J.    ,-.085000001,-.34400001,.1237,.077100001,-.1363,-43.179611,188,24,.79500002
13,3655,52,0, MARYLAN,1, GOLDSBOROUG  ,.85900003,-.59200001,.1789,.1184,.24510001,-40.064758,206,19,.82300001
13,8678,52,0, MARYLAN,200, SMITH  S.    ,-.082999997,.333,.023800001,.035100002,-.1991,-76.169006,209,36,.69499999
13,9650,3,0, MASSACH,200, VARNUM  J.   ,-.49200001,-.87099999,.1829,.063600004,.1123,-113.16338,248,61,.634
13,3705,3,0, MASSACH,1, GORE  C.     ,.63,-.465,.1303,.1077,.32710001,-30.18751,232,13,.87800002
13,3610,4,0, NEW HAM,200, GILMAN  N.   ,.67500001,.29899999,.1388,.1146,.31659999,-24.320351,142,11,.84299999
13,9341,4,0, NEW HAM,1, THOMPSON     ,.67900002,-.50999999,.1719,.126,.414,-19.114019,105,8,.83399999
13,6054,4,0, NEW HAM,1, MASON  J.    ,.76599997,-.31299999,.13500001,.094300002,.28439999,-49.841141,222,13,.79900002
13,1974,12,0, NEW JER,200, CONDIT  J.   ,-.59200001,.041999999,.059,.1005,-.42570001,-58.591282,228,30,.773
13,5421,12,0, NEW JER,200, LAMBERT  J.  ,.55000001,.83499998,.1653,.078699999,-.064300001,-58.24448,241,33,.78500003
13,3539,13,0, NEW YOR,200, GERMAN  O.   ,.66900003,.74299997,.1654,.095899999,-.14749999,-72.920723,225,39,.72299999
