x,y,z,value
1,l,d2,0.010496988063297229
1,h,c2,-0.6518596071840305
2,v,n2,-0.001464561812981728
3,v,y1,0.5256919401332308
3,d,e3,0.29580350157449214
2,u,q3,0.5567793729242944
2,r,v3,-0.3366730428236586
3,a,j2,-0.1032005473111815
1,o,r2,1.3372033060594488
1,x,b2,2.2530110672914447
3,o,a4,-0.13830174667199105
1,m,o3,0.8731770565390777
2,x,g2,-1.587755851505772
2,f,i3,0.05154480554247955
3,h,x2,1.622456893745892
3,f,a1,-0.8126305459622153
2,q,u3,0.43881873753803413
1,e,v1,-0.8927372227934024
1,c,m2,-0.5861142687591767
3,l,q4,2.134063461518764
2,l,q2,0.7975233981208634
3,b,y2,0.03901902718385545
3,b,p2,0.5550577540815135
3,m,v1,0.06927011900746433
3,g,u1,-0.29256366885759255
4,j,b1,-2.667888012125387
2,n,t4,0.7472395143890176
2,c,h1,0.6546492316719666
1,v,d3,-2.551493335545134
3,i,v1,0.5267009594714629
4,j,v3,0.31527196620511455
4,c,u1,0.46860938087288045
2,n,k1,-0.6781606584374729
2,w,r4,-0.010522804866902527
1,w,x3,0.9316727487719184
1,p,a1,-0.9523559552735887
2,b,p2,0.7376150354428388
4,y,m2,0.44654779925385224
3,m,k4,-1.4589531806130398
2,w,e1,0.3755159613337963
1,m,d2,-0.5046113113444323
3,c,v1,0.6096112352946845
4,w,l3,-0.3108820216013095
3,p,h3,-0.36255527541034704
3,m,o3,1.7264447096430604
4,r,s1,-1.0265668536014052
4,e,p2,-0.6915143051858162
3,y,e4,2.091348762740924
4,a,r2,0.07509628531936272
1,g,w4,-1.8396102572577806
2,g,n1,1.5761708917278594
4,o,r4,0.40198920915334596
2,w,u2,0.28805996789911525
1,s,x4,-0.5796673629318329
1,z,w2,-0.8510916586831365
2,n,g1,1.691712253461103
2,x,k2,2.891541031708615
3,w,r1,-0.3397843043234198
4,f,r4,0.8504853400949091
3,w,b1,0.8205443290063097
4,n,r1,-0.6546746389745886
3,i,n3,-0.036450563375893516
4,v,g2,0.7878405329954792
1,d,j4,0.9019176847486765
1,i,n4,-0.44576712426532955
3,u,l2,1.1567630335867667
4,e,l2,-1.3530677533333588
3,s,r4,0.20689493102031786
4,m,x4,0.6696297066442576
3,r,l3,0.6027027849307754
3,e,l4,-0.24967560018107168
4,s,i2,-0.1546428854867299
1,b,p3,0.11198147291178087
4,p,l3,-1.0447501959602685
4,e,r1,0.5326611720795571
2,r,d4,1.7674815495505325
4,y,w1,-0.01048625885774098
2,k,j4,-0.5395069654740413
3,u,y2,0.46398869540409404
1,h,s2,-0.9129406117382984
2,q,a1,-1.534387491116237
2,a,u2,0.3256897559851866
4,l,k1,0.22854682432968373
1,l,z3,2.300359252399906
3,i,m3,-1.1765412506608512
2,m,r3,0.42734134218516756
2,l,d4,-1.1769010761995886
3,x,f4,1.3200931878385038
4,p,v2,-0.22306532178769808
2,p,w3,0.339771468446558
4,z,s4,-0.7583377749835163
1,n,m3,0.4210498996046062
1,o,d2,0.01699029035400009
3,a,s2,-0.7844751362286538
2,m,f1,-1.023841966737782
2,m,y4,0.5175094017763303
1,r,n4,0.6552948162276061
1,k,i4,0.9092390242567513
3,w,d2,0.7744959415970174
1,r,y3,-1.3200752166793857
2,y,r2,-1.1526361813632333
4,l,j1,1.375722846762179
4,r,c2,0.3279984310766595
3,u,q2,-0.811317932638692
3,f,i4,-0.32367158508294563
3,e,n2,0.030293058027416095
3,r,y2,0.8406693939357665
1,z,i3,0.025092674533197485
2,m,z3,-0.6497992338396289
4,u,j3,-1.8158670775157926
2,g,t3,0.47647824546087775
4,s,j3,-0.41561252905244983
3,c,v4,-2.6980468597152916
3,a,d2,-0.5923697161629097
1,u,y3,-1.4020455736775899
2,b,z3,0.6540287020760901
3,u,r1,-1.172389081115857
4,g,s2,-0.09406553087751758
2,m,f2,0.4523669890320276
3,x,f1,-0.19071776980346794
1,g,j1,0.025749906951528696
2,y,s3,-0.3676948714932691
2,k,h3,-0.40322681587309145
1,j,f1,-0.5211341330264356
4,e,d3,0.7495789051998398
4,b,d3,-0.48834325787346533
1,h,b4,1.718470824009237
3,g,f1,-0.997054484585665
2,l,o3,-0.09269567540035356
2,i,p3,0.41070401438787113
3,n,j2,0.0872605247700602
1,z,a1,0.24326995621945705
2,m,p4,1.8053608435587536
1,a,d4,-1.3997782060149178
2,s,c4,-1.3167274623360368
2,s,v1,-0.24640021504575188
3,a,t1,-1.3720264939017903
1,d,m1,2.3537296354323036
3,z,p2,-0.03491886805118868
1,q,y3,-1.8159361120277522
2,z,h3,-0.09761495179752032
4,r,g4,0.3137209925667706
3,r,m2,-0.6252384376771949
3,j,m2,-0.4108222132921359
3,c,k3,0.041904224463094206
1,l,i3,1.2694222187969304
4,u,p3,-2.504332237167877
3,p,m4,1.372044975074259
1,a,d2,0.6736452750313927
1,h,b2,0.1559166887744641
1,x,r2,0.2301734867738272
4,d,g1,-0.08861868830479076
2,v,e4,-0.5814088056986947
4,w,v3,0.864410933729517
4,c,v1,-2.0297274492674813
4,k,i4,0.7933383341218454
2,t,x4,1.3568769074302869
4,a,w1,0.20066501962949726
1,m,j3,0.026219266771106153
2,p,u2,1.900942767247549
4,o,v2,1.3016398996261218
4,i,d3,0.8045750544624122
3,k,n3,-0.5725330297419283
2,g,v4,1.2774017468344911
1,p,a1,0.7727963772786374
3,t,w3,0.5452106379685342
4,w,p4,0.4179622006461498
3,u,z1,0.4537213287565607
4,f,e2,1.6594624298280405
3,m,c4,-0.3247509334337626
1,a,d4,0.36741109146661116
3,r,n3,-0.5121112392857426
4,y,x4,-0.0786090577975599
4,o,a2,-1.0857201549078868
1,a,k3,0.9899909702742862
1,h,a3,-0.7193342516651963
3,r,y2,-0.8881336306019032
2,i,l2,-0.5179017812504634
1,n,i2,-0.9311172801921639
2,t,k3,1.1469533872165287
2,q,k3,1.3114126145788085
1,m,o3,0.6874549774699853
2,w,m3,-0.27601107833383365
1,b,x1,1.1540961309342592
3,n,i2,-0.27700267326324396
4,r,f2,-0.9884926149295952
1,r,h2,-0.6457175160333448
3,o,g3,-0.039139769428300886
1,e,r1,-0.5574966240656984
3,h,t3,0.19043451294100452
2,p,d4,-0.6439741965668642
4,f,v3,-1.3791678808304202
1,m,v2,1.7166099430660107
3,k,z1,-1.3629359298803398
3,t,a2,0.5722360046510353
4,a,a2,0.6938330740323276
1,u,c4,1.192324400710684
2,z,v3,0.8768334456672723
4,j,e4,-0.8871396080834245
4,n,a2,0.6469585169428342
3,c,k3,2.5814624746932417
4,m,v4,1.6531046939193024
3,d,p1,-1.6659882658614098
1,t,f4,1.1202074687433292
1,f,b3,0.8380302543427031
2,g,x1,-0.6683275762798856
2,p,l3,-1.032270803321576
3,x,u2,-0.4086791941559872
3,f,i3,0.8677272827894852
1,h,g3,-0.5453799824206036
2,o,x3,0.42924062101771676
3,e,l1,-0.42151200860923266
4,w,w3,1.2616565505217643
4,m,g2,1.182726372672994
1,i,q4,0.1328886618994967
1,l,o3,2.275324740027181
4,t,e4,-2.010940950380226
1,u,s1,-0.6848243387834327
3,k,e4,0.498019828827347
1,u,r2,-0.4740362576334258
4,j,g3,-0.4136656323458552
4,d,p1,0.04844736072744882
2,i,v1,-0.6290758439201705
1,o,w4,1.9542325792346529
1,n,x4,-0.6935452563328337
4,q,j4,-0.09388582671505923
3,i,o2,-1.370462261871064
3,f,w3,-1.6608633699841717
2,w,d3,0.21793029299514677
3,t,h3,1.231278603350513
1,m,r1,0.547837284084954
1,a,n4,0.3389587607271815
2,t,g2,-0.36604593450773154
1,k,h2,-1.512624419433867
3,y,l2,-1.0175594418376193
2,t,v4,0.7152922807161298
4,s,g3,2.0815327679258284
2,z,e2,-0.7473273246897283
3,b,m1,0.6496741256208601
3,j,l3,0.8391033339239276
1,c,q4,-0.8144801728058366
3,l,q4,0.14622576711221122
4,j,l4,-0.403986385248714
2,v,o1,-1.044616770409797
2,v,j1,0.8313620660569915
4,u,x1,1.0628338004413078
1,j,l4,-0.7031495080299087
4,k,i1,0.6203741349250987
1,j,c3,0.19703000433666476
3,b,o3,0.02143884323450506
2,r,g4,0.8425754486220202
3,y,a3,-1.5089984139361128
4,n,h3,0.06526369050708661
3,y,k3,0.003319301605965346
4,n,o3,0.5162523860995876
4,l,d3,1.1851715653250403
4,k,b1,0.024692648184489976
4,c,o2,0.24695934337972494
3,w,d2,-0.4855316592890981
2,z,h2,-1.7054803590491905
3,m,n1,-1.4637101768776302
2,l,h3,0.07804493979706953
3,q,i1,-0.5757547075472926
4,r,y2,0.9157801050509967
3,r,r2,-1.5908679959788714
4,v,c3,0.38293992458692994
3,q,i4,-0.057369603090674196
4,d,r3,1.0059926137451611
4,q,m2,-0.2518406285580157
3,k,k4,0.42143973617918223
2,d,o3,-0.03641834982272954
4,f,h2,0.29961897107663643
3,z,e1,-1.7121556513938427
2,j,q3,-0.02422782052354552
1,s,i3,1.126137635276487
1,s,d1,-0.6144865602513803
4,c,k1,1.1186882219149572
3,z,o3,2.4377755470774884
4,y,d3,0.5931436567500699
3,t,l2,-1.0546709901898141
1,k,l2,-0.3837701390189913
1,e,q3,0.08033016647641708
2,y,j2,-0.4808317736275322
1,b,m2,-1.1105651803955967
3,v,p1,2.3319863519469397
3,v,i2,-0.8784972537305925
3,k,h1,-1.027047698817997
3,j,i1,0.47223795609207986
4,n,j3,0.17825386266829646
4,k,f1,-1.6991195765435723
2,f,k4,-0.30811643560413177
3,x,d3,0.8693098484182016
1,a,n3,0.24936191472911776
1,r,n2,-1.0298485378679565
3,e,k4,-0.34058680427580557
3,x,x3,-0.49149130575630573
1,n,d4,0.2394638770212652
3,s,w2,0.7273362721751193
3,j,n2,-1.633752318345425
1,v,d3,0.836178034119558
4,t,j4,-1.2428339301635214
2,v,y3,-0.41024438417076503
1,j,o4,0.7447761617854541
4,a,r4,-0.22627663147934887
4,d,h2,-0.36124187630366267
1,p,w4,0.03598981217866527
2,f,q3,0.7978765678649232
2,d,x2,-0.12822251564531803
2,a,z2,-1.185619103857973
3,f,z3,-0.9363276532018434
3,u,m2,0.2507232084816497
2,g,g4,0.7383077814319018
4,s,x4,-0.5096018137631656
4,j,g3,2.391326955230753
4,p,l1,-0.4150766711281424
1,z,t2,0.8812547000706873
1,o,j3,0.2001415506898059
4,z,m4,1.828629513363649
2,r,b2,-1.2868026008418154
2,h,e4,0.14081683858235952
3,g,c1,0.3103220728801044
1,z,m2,-0.22111506293361508
3,c,y2,0.39124328172808576
3,t,t3,-0.13129304664279484
2,n,z2,-1.0507371207813674
2,f,c2,-1.9297612995691593
1,i,j1,0.4694652983943085
2,w,e1,0.4218993356964698
2,r,j4,-1.0024269015675407
2,z,l4,-1.1068021547896936
1,t,c3,0.2605252152090039
3,u,q1,1.0784772463269965
3,d,u1,-1.83441786639692
3,e,a2,0.7670045686705802
1,b,n4,-0.468221798242017
4,l,i2,0.15995222557106129
2,x,j1,0.21268410611630736
4,k,w3,-0.36360496585950375
1,d,c4,-0.3714814311900195
2,e,n2,-0.8705392170719305
2,d,v3,1.7686225501962631
3,f,g3,1.4221947925092395
2,n,o4,0.7578253260426239
3,x,x4,-0.7075314994599909
4,c,r2,-0.18824792366248677
2,n,k4,-0.3784114336580131
4,q,n3,-1.8019655103996872
4,d,n4,-0.45999003654368154
2,f,w1,-0.393347474272352
3,l,d4,1.9191671723254733
1,x,l4,-1.6525268222201324
3,f,b3,-0.990857631599668
4,b,r1,-0.4256824748851661
3,s,f4,1.2718081353055601
1,t,q2,-0.762902657225103
1,s,n2,-0.2350299943390119
1,i,h4,2.301451022287728
4,z,b1,-0.9554727681147979
1,z,h1,0.21862405068374632
2,e,u3,-1.793337571323353
1,i,a2,3.8000576173114397e-4
1,g,k1,1.6267111312379825
1,d,x1,-1.4014454265548337
1,d,x4,0.47218918091863016
4,h,d4,-0.4394351241106976
1,r,v3,1.2367974446149694
2,n,d3,-0.6009074083700556
4,r,u1,-0.9908452676878248
1,k,k2,-0.43470596845315734
3,n,h4,0.7627390966990432
3,g,h4,-1.0884723453049407
2,d,b3,1.4924909627753484
3,l,v4,0.47444888697529947
1,y,a3,-0.5506874377469995
1,o,n3,-0.9124760979712235
2,l,k1,0.8435696956142369
2,a,t4,-2.5191477228670784
2,u,q1,1.33119461136511
3,b,h1,0.7005899274289153
1,b,d1,-0.8573937433543016
4,b,b3,-0.5576133564657061
2,x,u2,0.38497721670267504
4,u,v4,0.5181114969707501
3,t,z4,-0.8388179191616427
4,k,e2,-1.1751619810344291
1,o,r4,-0.13993235402000134
2,k,w2,1.0090297679298328
1,q,f3,0.48124654472969
1,y,p1,-0.48473692283251235
4,x,w1,1.02254470036676
1,d,c2,-0.2599902456821208
2,m,l1,-1.909353350360108
2,z,n3,0.07388704950099197
4,q,i2,2.0889337511920925
3,k,i3,0.28263380203224897
4,d,h2,0.5255721007089394
3,b,i1,2.0413022763008337
3,e,d4,0.9096199609523491
3,e,d2,1.1711582525355337
3,c,p2,1.1730548409985713
4,k,l1,0.5308177862344816
3,q,y3,0.5996657395131749
3,s,v3,0.9428063149813104
3,v,b4,-0.8646772013606288
2,k,m2,-0.13438245421524592
1,h,z2,2.051857375513426
2,e,e2,-0.16105304202935558
4,i,e3,-1.562286924829434
3,d,j2,-0.7857953856913781
1,c,f4,1.1371085405384378
1,t,i4,-2.172806386724342
2,s,d3,1.481748824564044
4,l,m1,-1.2299222318768694
2,o,u3,1.1033431983291135
2,p,c4,-1.814761980806979
4,t,f3,-2.154668203432201
2,l,m4,2.006302346705207
3,i,f2,-0.1422195784020312
1,b,e2,-0.478513622822924
3,q,m2,1.1390180670387724
4,v,w4,-0.1500474020899249
2,e,p4,0.2757828672842487
1,o,l4,-0.3278754884077086
2,p,b2,-0.2818701025771638
2,y,i3,-1.0741520231778512
3,z,h4,-0.0014827518945886916
3,y,b4,0.2659819405062548
3,n,w3,0.39743865047961224
2,o,y4,-1.2421338799104122
3,c,d1,0.7667534220283105
3,k,p1,-0.7905151851309236
3,n,g2,-1.2032257907553354
1,a,p2,-1.609590426469553
3,m,r4,1.614605032259912
2,m,h4,-0.47179789766044117
2,o,j4,1.3242077892674988
1,l,m4,-0.7251574434470657
1,o,e1,-1.6533371094286007
1,y,f4,-2.0188912223445654
3,i,y1,0.08593710803375061
4,h,v3,0.7979822929479582
1,l,l2,-0.7229484330353289
3,w,p1,0.07891921389315311
4,x,k3,-1.0632022234830458
3,g,x3,-0.49170063323526325
4,s,g1,2.293164686296881
1,i,u2,-1.9266189577999182
4,k,i2,0.9529521648468754
2,p,r4,0.34803650922721496
2,b,c4,-0.8483105746197233
1,u,b1,0.8042874958566754
2,t,o3,-1.0577874371093117
3,l,w4,-1.7324885669096093
2,m,c3,-0.17508095913424365
4,w,e4,1.2204411094355128
1,p,b1,0.35528039659964966
3,y,n2,0.20027261634161678
3,o,j3,0.5520612238521296
2,k,z4,0.41346308981662255
3,v,k1,1.2942635538150158
3,d,z4,0.1693941556787432
3,a,n3,-1.961245044990763
3,m,z1,-0.21678459206337275
3,k,x1,0.2751675295518718
4,w,i4,-0.7943110949797274
1,c,p2,-2.0866347039857334
2,h,q3,-0.707709024325223
1,f,y1,1.1738346065037226
1,n,b1,-0.15765266587299062
1,h,h2,-0.3729729441361988
2,s,c4,0.039393817462291696
3,q,y1,0.0897711615246775
3,k,o1,-1.001878424143961
1,g,n4,-0.3875885368272705
4,g,q4,1.7100690769290143
4,e,l1,-0.031290783275880744
2,k,y2,-0.7218514435803781
4,f,i4,-0.8503409370680364
3,u,u3,-0.9619962120304
2,p,f4,-0.26314901018428566
2,b,x3,-0.02459516308226146
3,e,f4,-1.4041198202377871
4,e,l4,0.012664261436284956
4,g,o4,0.9999786346832712
4,f,z4,-0.5058056214937058
4,i,d1,-0.7130476535855289
2,c,g1,2.4946801465790203
2,x,q1,-0.36372773815867987
2,g,a3,-1.8034738441816827
1,d,c2,-0.891228025653914
2,z,z1,-0.07041868218264236
2,o,k2,1.4786145259127708
3,c,a3,-0.1687067378675307
2,b,p3,-1.121713502328462
2,b,u2,1.113872616201518
2,w,a3,0.1842631643977581
3,d,b4,-0.6148129801254375
4,e,j2,0.9483545447834221
1,i,z3,-1.3621772334779703
1,m,l4,-1.8435378636913269
1,c,g1,-0.5521635613223532
3,a,k2,-0.7518457712807017
4,u,c2,0.5341706567901391
2,l,h2,2.1495804979316095
3,l,q4,0.704575611148316
1,b,z1,-0.2574758399708672
2,b,i3,0.5930434113692467
1,v,t3,0.680910840806066
4,g,i1,1.3746415945912047
1,l,w4,-0.9970948597782461
2,k,h2,2.1663400928225904
3,w,y3,-0.10396236852129949
2,n,o1,0.22317471544598386
4,v,o4,0.03770487693254328
1,w,s1,-0.06883464546083311
2,n,b2,0.9765957426810927
2,k,e1,0.14407779016212446
2,m,k1,-0.1521857389529504
2,b,c2,-1.707808280280234
4,u,m2,-1.0215682358351157
3,r,y1,-0.3412381627552069
4,j,p2,0.019281037089226166
3,h,c1,0.6547445000230238
3,a,a4,1.7644581972673838
4,d,z2,1.168672201607646
3,g,f4,-0.705660282755142
3,w,i3,0.564765615874887
4,v,e2,0.04430849788999006
4,d,p4,-0.30810938463065407
3,h,u4,0.19800043879931725
4,w,k2,-1.3256749729955506
3,d,z3,-0.8330515438970478
1,l,r2,-0.6519165438143182
4,i,x1,-0.45284938536612995
2,v,o2,-0.8214361756157406
3,n,u2,1.5432061693822425
3,t,d3,0.40558984614468535
1,l,k1,-0.22441040124040637
1,k,q2,-0.2556675412606039
4,e,w2,-1.5697060053887864
1,z,j1,-1.520560217593433
2,x,y1,-0.1070366347096073
3,s,s1,0.22916015815709048
2,p,b1,1.1340367998675909
2,g,h2,-1.4568057322307115
2,o,t3,-0.5137845829663382
1,k,n1,-0.9945071617953255
3,k,t1,-0.4884431566560271
4,l,z3,-0.020416207005668173
1,f,l3,0.18071095104495824
1,x,j4,0.3941717711569871
1,u,e3,-0.06601233331884332
3,x,g1,1.4297606535228395
4,p,v2,0.2862891233942267
3,y,o2,1.4798910683869695
4,g,l2,-1.061776200924209
4,z,l3,0.16034495538094495
2,i,t3,1.0143059894350737
3,q,e4,0.8972476085289685
4,y,b1,1.8673620043974808
3,n,g2,1.6501748880792753
2,f,z3,-0.2837447711598829
4,w,y1,1.05516694078799
3,x,e2,-1.3493885203141522
2,t,x2,0.9460688826676004
2,h,m1,0.5345070043892516
1,t,o4,-0.4561631105527966
4,e,f2,0.15041779570496006
3,l,g3,-0.42799342624304965
3,n,z4,0.6690197798813456
4,x,w3,-1.2899197464814645
4,n,e3,2.3203972367864196
1,s,o4,-0.49840695635926635
3,h,e1,-0.9599877256035828
4,w,k1,-0.8765888130273155
4,t,i3,1.0291516912860077
2,l,u2,0.670314724983545
3,g,c1,-0.16711533601321343
3,m,u1,0.007927084989144786
2,j,r3,-0.37919120350401697
2,e,n3,-0.8600604753358274
3,i,i1,-1.4571496222655738
4,u,t3,-0.49658756274236093
4,i,d1,0.7543311925854119
4,c,m1,-1.4049630328962448
1,g,v4,-0.9706201661872759
4,c,i2,1.1605170801505285
1,r,k4,-0.5565240249186582
1,x,y3,1.632732480729705
4,h,a1,0.059579345198295226
4,a,a1,-0.9147005558979269
2,q,c4,-0.6468189181482832
2,s,n3,-0.15874296738294416
1,f,w2,-0.7814257835787827
1,c,h4,-0.8910225442618583
3,i,x2,-0.7248709400697768
3,w,i3,1.4391943891674774
4,j,q2,-0.785238638975348
2,q,n4,0.3725770231696246
2,r,x1,-0.35298996973098656
4,n,e3,0.11254294907701853
1,g,k3,0.19621180528306045
4,s,t1,0.6374564228783586
2,t,p4,0.20794042665243823
4,p,e1,-0.7364298786802743
1,o,r3,-0.7579149002259711
1,h,x2,0.17519533729762193
2,t,l4,-0.46440215402399
3,d,h1,0.5119659590806873
3,c,c4,-0.5666557235065907
4,o,w3,-1.2662042792934796
3,n,b4,0.7089741201484632
4,h,q1,-0.24876070538339398
3,n,a2,0.23333281696243646
1,t,a2,-1.518046327435842
1,t,g4,1.3799459226033812
4,d,y4,-2.0312331829666603
4,y,x4,0.021159711084171688
2,b,y2,-1.283501291015042
2,o,q4,-1.641172789874746
2,r,i1,0.37336110871127187
2,h,b4,0.5887031180219875
1,x,x4,1.1624341315305966
4,k,p4,1.7173193886964127
2,p,t4,-0.4515040737633318
4,u,b1,-1.0943848492752446
4,j,u3,-1.9561363425244707
1,p,b2,-0.5494494284972006
4,m,b1,-1.2129105612924784
4,p,b2,1.452718650103266
3,w,b4,1.0344836535855237
2,r,s2,1.619622576417036
2,h,c3,-0.35447728258705885
1,u,r1,1.4149164383510258
2,n,v2,0.8484588227113903
1,o,k1,-0.48182586264613925
4,m,r3,-1.1766546221167316
4,r,x1,2.031324030740066
1,n,z2,-2.438220425057231
2,o,r4,-1.6402573315374362
3,w,d2,-1.0645567704698649
2,p,d3,0.2044860724509492
4,r,d4,-1.2246800435998237
1,y,x3,-0.6054944708823885
4,o,t1,1.5208153215513545
2,o,r2,-0.7728858916437958
3,b,d1,0.5065259234669585
1,k,g3,1.215376913241007
1,m,l1,-0.35547428681037363
2,b,l2,-1.3751249416995182
1,s,l3,0.3868439779598409
3,x,p4,-0.20686761285686553
1,q,v1,0.5980846132891272
4,g,a1,0.9305381217847828
1,e,f1,-0.18153005507207937
1,g,j3,1.1681155332383928
3,g,p1,1.052321503299601
4,p,w3,-0.5117172641239702
4,g,u4,1.3074236454229182
1,h,m1,0.5647120833135945
1,e,q3,-3.0017014662531847
1,k,e3,-0.6404022321293492
4,v,y1,0.8132914160683585
1,d,b4,0.4445665815719239
2,v,n2,-1.2066719090683435
3,x,m1,1.3017025414299601
1,u,k1,-0.5229731455975232
1,z,f1,1.0847483691413011
4,h,o2,-0.22923457078600543
2,a,n4,-1.0533773442122605
3,l,e3,-1.475670633412669
4,n,d1,-0.8864074472706165
3,r,r2,2.3329376705132012
2,n,a1,1.6893693191797494
1,v,y2,-0.9330064178792669
1,x,z2,-0.15636426153566477
1,m,y3,-0.2045001125309151
3,t,u3,0.008311595044077665
1,j,d2,-0.5529325299143377
1,h,w4,0.6857514830781761
4,a,f4,-0.24711404997598493
1,n,l3,0.018686006274679815
2,k,j1,-0.11394810238441198
4,s,q3,-0.36123476154526185
1,f,o1,0.7624384703846965
4,b,p4,-0.8393680996181317
1,r,q2,1.4607628935765502
4,n,k2,-0.6011054427038661
2,i,b3,0.35169543073544063
3,m,w1,-0.027900646944412355
2,s,j4,-1.3456796533348943
1,w,y3,-0.4683772925964967
1,k,u4,0.4581887230267126
3,r,o4,-0.8206031324021336
4,f,v1,-1.291955849679135e-4
2,h,m4,1.2758549737345177
4,a,y2,-0.6904459363909167
4,u,d1,0.09459386113051307
1,e,r3,-1.139847683565886
4,d,n4,-0.7904758582085916
4,r,f4,-0.7480809378721149
4,w,x3,-1.1009052564194846
4,i,o2,0.09526577539980956
4,z,s3,0.3891388763953019
3,q,p2,0.028429675581566494
2,x,a3,-0.4968577891377027
3,a,s1,-0.5417858644937957
1,v,j2,1.2361430590125158
3,o,v2,0.734982502854358
4,p,w4,0.7332243511494071
3,k,t2,-0.536217951165905
4,i,p4,1.4251884057887072
1,j,a1,0.6809486085733131
3,i,o1,-0.21882839402716633
2,w,w2,-0.7219774740408357
3,f,y3,1.6410203103047805
1,q,x4,0.12682359257401388
4,c,o3,0.09117810556437199
2,o,x3,0.044361541647146785
3,c,a1,-0.10179041984792107
3,z,d2,-0.38304560797419396
4,n,e1,-0.9459853571079779
3,k,h2,-0.6368005480481924
1,a,o4,-0.9680645566080854
3,t,n4,-0.1848050863218392
1,n,k2,0.4064829505923586
4,j,d1,0.3036852695296589
4,e,w1,0.1276145375971327
3,h,b2,1.7409912906643872
2,n,t3,-1.154175362644661
4,u,y4,2.2160728270852
2,x,p3,-0.593069370121381
4,l,h2,0.18073204240404775
3,g,w2,0.34912980106599445
2,g,s4,-0.18364642883813717
3,t,s1,1.724024931167483
4,j,t1,-0.7767443908073575
1,p,e3,0.23528917929425333
3,l,l4,-0.7920593836398695
4,x,d2,1.864760305912089
3,r,m4,-0.2722220776001063
2,c,n2,0.5117233997001394
1,n,a2,0.8084537168191044
4,d,u3,1.989888828458617
3,o,q2,-0.3762034631359663
4,d,l1,-0.7044410437286381
3,z,x1,1.7563078154409006
2,t,f1,-0.02732307815424361
2,b,l4,-0.6688228129254585
2,y,i2,-0.9040027115548822
4,j,p2,0.9996281594850875
3,j,k2,-4.001393644793461
4,l,e1,-1.631105020796184
3,d,b4,-0.8095386419309049
4,c,w3,-0.18975557927677533
1,q,h1,0.48509460196956605
1,z,t4,0.8712412390118283
3,m,o4,-0.017268128369412147
1,h,e3,-0.08893037816138362
2,r,s3,-0.4467049299983654
4,w,o4,0.2741501019270013
3,l,y4,1.1830800729512507
1,h,i2,1.1529442678205397
3,q,y3,-0.22687127182141334
3,f,w4,-0.17198429597742607
4,p,i1,-0.17650536059912608
3,e,e2,0.2077959124487038
3,d,m1,-1.1286987240548403
4,d,m4,0.6794977790434392
4,w,q1,-1.0935619000000707
1,a,t4,0.027472021149833194
3,a,a3,1.197842118517586
2,u,t4,0.6259833725765275
2,z,p2,1.182486550997289
3,i,g2,0.9731630520529043
2,c,q1,-1.813702024992674
4,o,y1,-1.2417095689962816
1,n,s4,1.096076724835692
2,j,x1,0.9486959438507543
2,b,v2,-0.4224691211499272
3,p,y4,2.860210155622405
4,i,c4,0.3554076671441786
1,e,c2,-1.8948113775089346
2,v,o1,1.6170684492235792
3,k,k2,0.01808165334076322
1,h,c3,0.3570704391608057
3,r,j3,-0.6893241669276312
3,r,h3,-0.07588906197017826
3,r,d3,-1.9148636156563728
2,z,k2,0.5793242049926437
2,m,b3,0.6913030545480561
1,u,r4,-0.10495984145478879
4,b,k4,-0.7578844304658117
2,q,r1,-2.038521838507149
2,s,e1,0.3963488528092679
1,x,v4,0.5975843243675627
3,t,d2,-0.3029491898973461
2,u,v4,-0.8890385232167514
2,y,n1,-1.8243825702573655
1,l,q4,1.202302278463851
4,b,e3,0.3362945196482423
4,l,l3,1.6210052280254368
1,q,b3,1.1694549882284078
1,q,u4,3.6156346942823516
3,l,m4,0.5287340284589083
1,j,j2,1.3928578367980204
3,x,i3,1.072754666210261
2,r,y4,0.6321538972761404
1,o,w3,0.1569486237015955
4,r,y1,-1.922836434729269
3,c,f4,0.46947674642274206
2,u,k1,-1.5962519568225777
2,g,i4,0.8950147047046356
1,i,z1,-0.7862246736849978
4,s,u3,-1.4470696567497976
3,p,e1,0.33533923971459967
4,e,c4,-0.6656200870454642
1,n,n1,0.6264609136537473
1,a,w2,-1.3415998929970137
2,l,y1,-0.9816841747308211
4,z,s4,-1.4669051357650758
4,i,h3,-1.608507417634036
3,q,l2,0.7727924610362333
3,l,w1,2.871378061452981
2,u,w3,-0.5915717494596201
3,a,d4,-1.0267595672215695
2,f,v3,0.4198873613971943
1,x,b3,0.05676662142004236
1,j,n2,0.13481331130246457
2,h,w2,0.4426889446140562
3,a,r1,-0.7191268127227839
3,s,a1,0.6709737168471912
1,y,l1,0.5386527081196917
2,a,o3,0.954396512802109
2,u,d3,-0.41029670145620883
2,m,e4,0.5696038719491844
3,e,d3,-0.7498233585767166
2,r,k1,-0.6072444489456735
3,p,u2,0.42635734547587967
2,c,r1,-1.0227046140725526
4,s,w1,-0.24348993122064114
1,g,m2,0.7627752432762167
3,e,u3,-0.027873351862304385
2,a,a4,-1.1578270986211483
4,e,d2,-0.46222124907773227
4,j,b3,1.6272172914343463
1,s,m2,0.5256364062774331
1,v,j4,0.9085592232104852
4,r,i1,-0.9220066426197248
2,z,f3,2.480188376020776
1,u,p2,-2.0032116864213645
2,t,j1,-0.1748211582282081
1,k,d2,-0.775935858123884
4,h,s1,0.6420013793837984
